quarter,moment_id,quarter_clock,shot_clock,ball_x,ball_y,ball_radius,player_1_id,player_1_team_id,player_1_x,player_1_y,player_2_id,player_2_team_id,player_2_x,player_2_y,player_3_id,player_3_team_id,player_3_x,player_3_y,player_4_id,player_4_team_id,player_4_x,player_4_y,player_5_id,player_5_team_id,player_5_x,player_5_y,player_6_id,player_6_team_id,player_6_x,player_6_y,player_7_id,player_7_team_id,player_7_x,player_7_y,player_8_id,player_8_team_id,player_8_x,player_8_y,player_9_id,player_9_team_id,player_9_x,player_9_y,player_10_id,player_10_team_id,player_10_x,player_10_y
1,1445991133900,697.14,19.55,87.33105,23.01775,3.77461,2594,1610612737,80.65335,1.97398,200794,1610612737,55.14157,25.85816,201143,1610612737,89.8258,21.20477,201952,1610612737,58.07113,13.41862,203145,1610612737,56.74106,41.56816,101141,1610612765,87.48841999999999,22.92789,202704,1610612765,70.92433,22.15563,202694,1610612765,75.79915,35.41783,203484.0,1610612765.0,80.1146,10.37039,203083.0,1610612765.0,82.94134,21.12633
1,1445991133940,697.1,19.51,87.51613,22.81486,3.83346,2594,1610612737,80.80496,1.91655,200794,1610612737,55.24966,25.84125,201143,1610612737,89.7761,21.3779,201952,1610612737,58.324380000000005,13.391470000000002,203145,1610612737,56.46748,41.5282,101141,1610612765,87.78745,22.85625,202704,1610612765,70.99629,22.12878,202694,1610612765,75.90087,35.25727,203484.0,1610612765.0,80.04696,10.37246,203083.0,1610612765.0,83.22478000000001,21.101
1,1445991133980,697.06,19.46,87.93155,22.61942,3.97181,2594,1610612737,80.93677,1.87296,200794,1610612737,55.34488,25.82988,201143,1610612737,89.74885,21.53178,201952,1610612737,58.55856,13.36656,203145,1610612737,56.18589,41.49439,101141,1610612765,88.0803,22.79753,202704,1610612765,71.06048,22.10359,202694,1610612765,75.99471,35.09409,203484.0,1610612765.0,79.95863,10.38156,203083.0,1610612765.0,83.47665,21.06905
1,1445991134020,697.02,19.42,88.7363,22.78173,4.28376,2594,1610612737,81.02104,1.83213,200794,1610612737,55.4249,25.81488,201143,1610612737,89.74269,21.6542,201952,1610612737,58.77824,13.34552,203145,1610612737,55.89337,41.46305,101141,1610612765,88.36494,22.74693,202704,1610612765,71.11962,22.07787,202694,1610612765,76.08034,34.92503,203484.0,1610612765.0,79.84997,10.39164,203083.0,1610612765.0,83.70311,21.02741
1,1445991134060,696.98,19.38,88.55093000000001,22.45741,3.7287,2594,1610612737,81.08976,1.80879,200794,1610612737,55.49936999999999,25.80039,201143,1610612737,89.76979,21.74184,201952,1610612737,58.98863000000001,13.33061,203145,1610612737,55.6018,41.4244,101141,1610612765,88.63049000000001,22.67578,202704,1610612765,71.17141,22.04895,202694,1610612765,76.16526,34.75366,203484.0,1610612765.0,79.7273,10.39693,203083.0,1610612765.0,83.87516,21.04674
1,1445991134100,696.94,19.33,89.23427,22.53368,3.85857,2594,1610612737,81.18024,1.7959200000000002,200794,1610612737,55.5577,25.78424,201143,1610612737,89.9314,21.7266,201952,1610612737,59.18365,13.31861,203145,1610612737,55.30369,41.38856,101141,1610612765,88.89071,22.60676,202704,1610612765,71.21138,22.0167,202694,1610612765,76.23904,34.58023,203484.0,1610612765.0,79.59428,10.40235,203083.0,1610612765.0,84.03633,21.0072
1,1445991141099,697.0,24.0,59.72093,16.17623,4.8455200000000005,2594,1610612737,16.14854,38.14179,200794,1610612737,30.070090000000004,22.22464,201143,1610612737,75.58024,17.27611,201952,1610612737,37.03289,23.2026,203145,1610612737,19.61095,23.9654,101141,1610612765,59.80305,16.98699,202704,1610612765,81.79856,29.631690000000003,202694,1610612765,93.02032,16.85698,203484.0,1610612765.0,18.90475,42.47459,203083.0,1610612765.0,47.36744,24.69688
1,1445991141139,697.0,24.0,59.31011,16.19644,4.8156300000000005,2594,1610612737,15.96051,38.28923,200794,1610612737,29.95898,22.19992,201143,1610612737,75.1581,17.25657,201952,1610612737,36.89601,23.25192,203145,1610612737,19.57459,23.79006,101141,1610612765,59.34063,17.017970000000002,202704,1610612765,81.88396999999999,29.75856,202694,1610612765,93.08186,16.67387,203484.0,1610612765.0,18.71121,42.60231,203083.0,1610612765.0,47.13718,24.71188
1,1445991141180,697.0,24.0,58.8848,16.21375,4.78674,2594,1610612737,15.77884,38.43048,200794,1610612737,29.847,22.17763,201143,1610612737,74.74616,17.24839,201952,1610612737,36.75829,23.30086,203145,1610612737,19.5321,23.61546,101141,1610612765,58.87005,17.03865,202704,1610612765,81.96682,29.88288,202694,1610612765,93.18144,16.56446,203484.0,1610612765.0,18.51789,42.71931,203083.0,1610612765.0,46.90485,24.71655
1,1445991141219,697.0,24.0,58.43634,16.22782,4.76082,2594,1610612737,15.60586,38.56635,200794,1610612737,29.7357,22.16321,201143,1610612737,74.3345,17.23343,201952,1610612737,36.61878,23.33856,203145,1610612737,19.49629,23.44354,101141,1610612765,58.41467,17.059639999999998,202704,1610612765,82.04833,30.00355,202694,1610612765,93.27812,16.473760000000002,203484.0,1610612765.0,18.32218,42.83681,203083.0,1610612765.0,46.68074,24.71242
1,1445991141259,697.0,24.0,57.9561,16.2383,4.73985,2594,1610612737,15.44368,38.69558,200794,1610612737,29.62492,22.15929,201143,1610612737,73.91141999999999,17.23994,201952,1610612737,36.480920000000005,23.37981,203145,1610612737,19.45577,23.27688,101141,1610612765,57.9569,17.09291,202704,1610612765,82.12423000000001,30.12686,202694,1610612765,93.36868,16.38749,203484.0,1610612765.0,18.13185,42.99644,203083.0,1610612765.0,46.45436,24.71133
1,1445991141300,697.0,24.0,57.43541,16.24484,4.72582,2594,1610612737,15.287870000000002,38.81199,200794,1610612737,29.51885,22.15671,201143,1610612737,73.50013,17.310470000000002,201952,1610612737,36.34236,23.41755,203145,1610612737,19.41704,23.11272,101141,1610612765,57.48981,17.12301,202704,1610612765,82.19804,30.24577,202694,1610612765,93.45284,16.302429999999998,203484.0,1610612765.0,17.95111,43.18846,203083.0,1610612765.0,46.22452,24.70855
1,1445991141339,697.0,24.0,56.86564,16.24709,4.7207,2594,1610612737,15.13282,38.92232,200794,1610612737,29.41229,22.15401,201143,1610612737,73.12598,17.48317,201952,1610612737,36.24667,23.51371,203145,1610612737,19.37336,22.95055,101141,1610612765,57.02721999999999,17.14414,202704,1610612765,82.26138,30.36378,202694,1610612765,93.54607,16.21604,203484.0,1610612765.0,17.75797,43.329640000000005,203083.0,1610612765.0,45.99742,24.71457
1,1445991141379,697.0,24.0,56.13896999999999,15.90247,4.97216,2594,1610612737,14.97685,39.06698,200794,1610612737,29.30913,22.14842,201143,1610612737,72.72066,17.60687,201952,1610612737,36.15214,23.60115,203145,1610612737,19.33882,22.78281,101141,1610612765,56.55903000000001,17.17869,202704,1610612765,82.32034,30.47809,202694,1610612765,93.662,16.14099,203484.0,1610612765.0,17.564529999999998,43.52426,203083.0,1610612765.0,45.77101,24.71779
1,1445991141419,697.0,24.0,56.01024,16.26987,4.42091,2594,1610612737,14.84186,39.18557,200794,1610612737,29.209570000000003,22.15008,201143,1610612737,72.30275999999999,17.68498,201952,1610612737,36.07307,23.718870000000003,203145,1610612737,19.30574,22.61915,101141,1610612765,56.0928,17.213079999999998,202704,1610612765,82.36570999999999,30.58793,202694,1610612765,93.7765,16.07415,203484.0,1610612765.0,17.37787,43.72627,203083.0,1610612765.0,45.543890000000005,24.71892
